month,day,year_after_2021,hour,day_of_week,count
2,1,1,9,1,290.0
2,1,1,10,1,318.0
2,1,1,11,1,819.0
2,1,1,12,1,613.0
2,1,1,13,1,731.0
2,1,1,14,1,560.0
2,1,1,15,1,897.0
2,1,1,16,1,557.0
2,1,1,17,1,589.0
2,1,1,18,1,336.0
2,1,1,19,1,344.0
2,1,1,20,1,309.0
2,1,1,21,1,204.0
2,1,1,22,1,102.0
2,1,1,23,1,41.0
2,2,1,0,2,37.0
2,2,1,1,2,12.0
2,2,1,2,2,4.0
2,2,1,3,2,4.0
2,2,1,4,2,1.0
2,2,1,5,2,2.0
2,2,1,6,2,6.0
2,2,1,7,2,47.0
2,2,1,8,2,118.0
2,2,1,9,2,295.0
2,2,1,10,2,607.0
2,2,1,11,2,750.0
2,2,1,12,2,715.0
2,2,1,13,2,715.0
2,2,1,14,2,872.0
2,2,1,15,2,535.0
2,2,1,16,2,927.0
2,2,1,17,2,638.0
2,2,1,18,2,398.0
2,2,1,19,2,370.0
2,2,1,20,2,355.0
2,2,1,21,2,278.0
2,2,1,22,2,126.0
2,2,1,23,2,82.0
2,3,1,0,3,46.0
2,3,1,1,3,3.0
2,3,1,2,3,4.0
2,3,1,3,3,3.0
2,3,1,4,3,2.0
2,3,1,5,3,1.0
2,3,1,6,3,6.0
2,3,1,7,3,54.0
2,3,1,8,3,121.0
2,3,1,9,3,315.0
2,3,1,10,3,541.0
2,3,1,11,3,657.0
2,3,1,12,3,523.0
2,3,1,13,3,765.0
2,3,1,14,3,951.0
2,3,1,15,3,578.0
2,3,1,16,3,665.0
2,3,1,17,3,521.0
2,3,1,18,3,271.0
2,3,1,19,3,265.0
2,3,1,20,3,273.0
2,3,1,21,3,174.0
2,3,1,22,3,80.0
2,3,1,23,3,50.0
2,4,1,0,4,28.0
2,4,1,1,4,9.0
2,4,1,2,4,13.0
2,4,1,3,4,3.0
2,4,1,4,4,7.0
2,4,1,5,4,1.0
2,4,1,6,4,4.0
2,4,1,7,4,44.0
2,4,1,8,4,79.0
2,4,1,9,4,183.0
2,4,1,10,4,174.0
2,4,1,11,4,366.0
2,4,1,12,4,329.0
2,4,1,13,4,344.0
2,4,1,14,4,285.0
2,4,1,15,4,318.0
2,4,1,16,4,214.0
2,4,1,17,4,194.0
2,4,1,18,4,136.0
2,4,1,19,4,120.0
2,4,1,20,4,90.0
2,4,1,21,4,62.0
2,4,1,22,4,47.0
2,4,1,23,4,37.0
2,5,1,0,5,25.0
2,5,1,1,5,7.0
2,5,1,2,5,9.0
2,5,1,3,5,3.0
2,5,1,4,5,1.0
2,5,1,5,5,2.0
2,5,1,6,5,6.0
2,5,1,7,5,8.0
2,5,1,8,5,13.0
2,5,1,9,5,38.0
2,5,1,10,5,91.0
2,5,1,11,5,169.0
2,5,1,12,5,253.0
2,5,1,13,5,281.0
2,5,1,14,5,270.0
2,5,1,15,5,272.0
2,5,1,16,5,239.0
2,5,1,17,5,208.0
2,5,1,18,5,167.0
2,5,1,19,5,145.0
2,5,1,20,5,59.0
2,5,1,21,5,46.0
2,5,1,22,5,33.0
2,5,1,23,5,24.0
2,6,1,0,6,24.0
2,6,1,1,6,13.0
2,6,1,2,6,11.0
2,6,1,3,6,11.0
2,6,1,4,6,0.0
2,6,1,5,6,2.0
2,6,1,6,6,0.0
2,6,1,7,6,5.0
2,6,1,8,6,21.0
2,6,1,9,6,47.0
2,6,1,10,6,96.0
2,6,1,11,6,193.0
2,6,1,12,6,278.0
2,6,1,13,6,358.0
2,6,1,14,6,482.0
2,6,1,15,6,473.0
2,6,1,16,6,386.0
2,6,1,17,6,253.0
2,6,1,18,6,252.0
2,6,1,19,6,235.0
2,6,1,20,6,196.0
2,6,1,21,6,112.0
2,6,1,22,6,82.0
2,6,1,23,6,42.0
2,7,1,0,0,20.0
2,7,1,1,0,15.0
2,7,1,2,0,7.0
2,7,1,3,0,0.0
2,7,1,4,0,1.0
2,7,1,5,0,7.0
2,7,1,6,0,5.0
2,7,1,7,0,34.0
2,7,1,8,0,92.0
2,7,1,9,0,268.0
2,7,1,10,0,516.0
2,7,1,11,0,721.0
2,7,1,12,0,650.0
2,7,1,13,0,837.0
2,7,1,14,0,845.0
2,7,1,15,0,551.0
2,7,1,16,0,835.0
2,7,1,17,0,546.0
2,7,1,18,0,374.0
2,7,1,19,0,356.0
2,7,1,20,0,298.0
2,7,1,21,0,181.0
2,7,1,22,0,103.0
2,7,1,23,0,65.0
2,8,1,0,1,36.0
2,8,1,1,1,19.0
2,8,1,2,1,7.0
2,8,1,3,1,6.0
2,8,1,4,1,3.0
2,8,1,5,1,5.0
2,8,1,6,1,5.0
2,8,1,7,1,63.0
2,8,1,8,1,117.0
2,8,1,9,1,313.0
2,8,1,10,1,310.0
2,8,1,11,1,723.0
2,8,1,12,1,610.0
2,8,1,13,1,849.0
2,8,1,14,1,623.0
2,8,1,15,1,916.0
2,8,1,16,1,623.0
2,8,1,17,1,691.0
2,8,1,18,1,406.0
2,8,1,19,1,404.0
2,8,1,20,1,354.0
2,8,1,21,1,248.0
2,8,1,22,1,129.0
2,8,1,23,1,63.0
2,9,1,0,2,50.0
2,9,1,1,2,10.0
2,9,1,2,2,2.0
2,9,1,3,2,1.0
2,9,1,4,2,0.0
2,9,1,5,2,7.0
2,9,1,6,2,8.0
2,9,1,7,2,50.0
2,9,1,8,2,115.0
2,9,1,9,2,259.0
2,9,1,10,2,555.0
2,9,1,11,2,798.0
2,9,1,12,2,761.0
2,9,1,13,2,693.0
2,9,1,14,2,864.0
2,9,1,15,2,576.0
2,9,1,16,2,903.0
2,9,1,17,2,777.0
2,9,1,18,2,423.0
2,9,1,19,2,456.0
2,9,1,20,2,492.0
2,9,1,21,2,334.0
2,9,1,22,2,154.0
2,9,1,23,2,90.0
2,10,1,0,3,70.0
2,10,1,1,3,24.0
2,10,1,2,3,3.0
2,10,1,3,3,9.0
2,10,1,4,3,0.0
2,10,1,5,3,10.0
2,10,1,6,3,12.0
2,10,1,7,3,77.0
2,10,1,8,3,125.0
2,10,1,9,3,313.0
2,10,1,10,3,610.0
2,10,1,11,3,630.0
2,10,1,12,3,564.0
2,10,1,13,3,773.0
2,10,1,14,3,948.0
2,10,1,15,3,663.0
2,10,1,16,3,700.0
2,10,1,17,3,524.0
2,10,1,18,3,418.0
2,10,1,19,3,370.0
2,10,1,20,3,267.0
2,10,1,21,3,229.0
2,10,1,22,3,162.0
2,10,1,23,3,73.0
2,11,1,0,4,46.0
2,11,1,1,4,20.0
2,11,1,2,4,14.0
2,11,1,3,4,10.0
2,11,1,4,4,4.0
2,11,1,5,4,3.0
2,11,1,6,4,2.0
2,11,1,7,4,60.0
2,11,1,8,4,75.0
2,11,1,9,4,275.0
2,11,1,10,4,259.0
2,11,1,11,4,583.0
2,11,1,12,4,449.0
2,11,1,13,4,536.0
2,11,1,14,4,436.0
2,11,1,15,4,514.0
2,11,1,16,4,347.0
2,11,1,17,4,352.0
2,11,1,18,4,214.0
2,11,1,19,4,168.0
2,11,1,20,4,114.0
2,11,1,21,4,87.0
2,11,1,22,4,60.0
2,11,1,23,4,65.0
2,12,1,0,5,36.0
2,12,1,1,5,14.0
2,12,1,2,5,20.0
2,12,1,3,5,5.0
2,12,1,4,5,4.0
2,12,1,5,5,7.0
2,12,1,6,5,3.0
2,12,1,7,5,4.0
2,12,1,8,5,29.0
2,12,1,9,5,54.0
2,12,1,10,5,143.0
2,12,1,11,5,157.0
2,12,1,12,5,209.0
2,12,1,13,5,249.0
2,12,1,14,5,297.0
2,12,1,15,5,325.0
2,12,1,16,5,267.0
2,12,1,17,5,166.0
2,12,1,18,5,159.0
2,12,1,19,5,144.0
2,12,1,20,5,108.0
2,12,1,21,5,82.0
2,12,1,22,5,42.0
2,12,1,23,5,32.0
2,13,1,0,6,25.0
2,13,1,1,6,27.0
2,13,1,2,6,19.0
2,13,1,3,6,8.0
2,13,1,4,6,8.0
2,13,1,5,6,1.0
2,13,1,6,6,11.0
2,13,1,7,6,3.0
2,13,1,8,6,20.0
2,13,1,9,6,82.0
2,13,1,10,6,117.0
2,13,1,11,6,152.0
2,13,1,12,6,216.0
2,13,1,13,6,298.0
2,13,1,14,6,334.0
2,13,1,15,6,319.0
2,13,1,16,6,223.0
2,13,1,17,6,183.0
2,13,1,18,6,134.0
2,13,1,19,6,138.0
2,13,1,20,6,91.0
2,13,1,21,6,131.0
2,13,1,22,6,55.0
2,13,1,23,6,36.0
2,14,1,0,0,24.0
2,14,1,1,0,16.0
2,14,1,2,0,7.0
2,14,1,3,0,7.0
2,14,1,4,0,3.0
2,14,1,5,0,5.0
2,14,1,6,0,6.0
2,14,1,7,0,51.0
2,14,1,8,0,105.0
2,14,1,9,0,255.0
2,14,1,10,0,549.0
2,14,1,11,0,664.0
2,14,1,12,0,628.0
2,14,1,13,0,800.0
2,14,1,14,0,812.0
2,14,1,15,0,508.0
2,14,1,16,0,832.0
2,14,1,17,0,489.0
2,14,1,18,0,306.0
2,14,1,19,0,237.0
2,14,1,20,0,244.0
2,14,1,21,0,150.0
2,14,1,22,0,99.0
2,14,1,23,0,57.0
2,15,1,0,1,49.0
2,15,1,1,1,16.0
2,15,1,2,1,13.0
2,15,1,3,1,0.0
2,15,1,4,1,1.0
2,15,1,5,1,5.0
2,15,1,6,1,8.0
2,15,1,7,1,71.0
2,15,1,8,1,116.0
2,15,1,9,1,337.0
2,15,1,10,1,330.0
2,15,1,11,1,728.0
2,15,1,12,1,615.0
2,15,1,13,1,789.0
2,15,1,14,1,588.0
2,15,1,15,1,978.0
2,15,1,16,1,590.0
2,15,1,17,1,652.0
2,15,1,18,1,410.0
2,15,1,19,1,413.0
2,15,1,20,1,419.0
2,15,1,21,1,273.0
2,15,1,22,1,140.0
2,15,1,23,1,66.0
2,16,1,0,2,52.0
2,16,1,1,2,20.0
2,16,1,2,2,13.0
2,16,1,3,2,3.0
2,16,1,4,2,0.0
2,16,1,5,2,1.0
2,16,1,6,2,5.0
2,16,1,7,2,57.0
2,16,1,8,2,154.0
2,16,1,9,2,301.0
2,16,1,10,2,622.0
2,16,1,11,2,757.0
2,16,1,12,2,720.0
2,16,1,13,2,821.0
2,16,1,14,2,813.0
2,16,1,15,2,526.0
2,16,1,16,2,891.0
2,16,1,17,2,598.0
2,16,1,18,2,467.0
2,16,1,19,2,471.0
2,16,1,20,2,387.0
2,16,1,21,2,283.0
2,16,1,22,2,163.0
2,16,1,23,2,61.0
2,17,1,0,3,56.0
2,17,1,1,3,18.0
2,17,1,2,3,18.0
2,17,1,3,3,6.0
2,17,1,4,3,2.0
2,17,1,5,3,5.0
2,17,1,6,3,17.0
2,17,1,7,3,70.0
2,17,1,8,3,122.0
2,17,1,9,3,327.0
2,17,1,10,3,593.0
2,17,1,11,3,611.0
2,17,1,12,3,551.0
2,17,1,13,3,761.0
2,17,1,14,3,911.0
2,17,1,15,3,635.0
2,17,1,16,3,648.0
2,17,1,17,3,501.0
2,17,1,18,3,345.0
2,17,1,19,3,317.0
2,17,1,20,3,282.0
2,17,1,21,3,230.0
2,17,1,22,3,84.0
2,17,1,23,3,85.0
2,18,1,0,4,39.0
2,18,1,1,4,12.0
2,18,1,2,4,22.0
2,18,1,3,4,3.0
2,18,1,4,4,4.0
2,18,1,5,4,5.0
2,18,1,6,4,10.0
2,18,1,7,4,44.0
2,18,1,8,4,79.0
2,18,1,9,4,299.0
2,18,1,10,4,200.0
2,18,1,11,4,546.0
2,18,1,12,4,397.0
2,18,1,13,4,422.0
2,18,1,14,4,367.0
2,18,1,15,4,433.0
2,18,1,16,4,326.0
2,18,1,17,4,308.0
2,18,1,18,4,197.0
2,18,1,19,4,179.0
2,18,1,20,4,100.0
2,18,1,21,4,83.0
2,18,1,22,4,49.0
2,18,1,23,4,27.0
2,19,1,0,5,28.0
2,19,1,1,5,19.0
2,19,1,2,5,6.0
2,19,1,3,5,5.0
2,19,1,4,5,1.0
2,19,1,5,5,2.0
2,19,1,6,5,5.0
2,19,1,7,5,9.0
2,19,1,8,5,11.0
2,19,1,9,5,56.0
2,19,1,10,5,76.0
2,19,1,11,5,122.0
2,19,1,12,5,182.0
2,19,1,13,5,216.0
2,19,1,14,5,254.0
2,19,1,15,5,168.0
2,19,1,16,5,164.0
2,19,1,17,5,138.0
2,19,1,18,5,149.0
2,19,1,19,5,122.0
2,19,1,20,5,86.0
2,19,1,21,5,55.0
2,19,1,22,5,48.0
2,19,1,23,5,26.0
2,20,1,0,6,40.0
2,20,1,1,6,13.0
2,20,1,2,6,8.0
2,20,1,3,6,4.0
2,20,1,4,6,0.0
2,20,1,5,6,1.0
2,20,1,6,6,6.0
2,20,1,7,6,12.0
2,20,1,8,6,20.0
2,20,1,9,6,60.0
2,20,1,10,6,117.0
2,20,1,11,6,135.0
2,20,1,12,6,194.0
2,20,1,13,6,232.0
2,20,1,14,6,258.0
2,20,1,15,6,258.0
2,20,1,16,6,217.0
2,20,1,17,6,189.0
2,20,1,18,6,157.0
2,20,1,19,6,156.0
2,20,1,20,6,108.0
2,20,1,21,6,62.0
2,20,1,22,6,46.0
2,20,1,23,6,32.0
2,21,1,0,0,21.0
2,21,1,1,0,6.0
2,21,1,2,0,4.0
2,21,1,3,0,6.0
2,21,1,4,0,0.0
2,21,1,5,0,0.0
2,21,1,6,0,8.0
2,21,1,7,0,13.0
2,21,1,8,0,43.0
2,21,1,9,0,110.0
2,21,1,10,0,157.0
2,21,1,11,0,208.0
2,21,1,12,0,297.0
2,21,1,13,0,377.0
2,21,1,14,0,415.0
2,21,1,15,0,457.0
2,21,1,16,0,439.0
2,21,1,17,0,383.0
2,21,1,18,0,305.0
2,21,1,19,0,270.0
2,21,1,20,0,226.0
2,21,1,21,0,138.0
2,21,1,22,0,101.0
2,21,1,23,0,42.0
2,22,1,0,1,34.0
2,22,1,1,1,21.0
2,22,1,2,1,11.0
2,22,1,3,1,3.0
2,22,1,4,1,1.0
2,22,1,5,1,2.0
2,22,1,6,1,7.0
2,22,1,7,1,70.0
2,22,1,8,1,102.0
2,22,1,9,1,335.0
2,22,1,10,1,320.0
2,22,1,11,1,667.0
2,22,1,12,1,605.0
2,22,1,13,1,741.0
2,22,1,14,1,624.0
2,22,1,15,1,896.0
2,22,1,16,1,615.0
2,22,1,17,1,668.0
2,22,1,18,1,393.0
2,22,1,19,1,456.0
2,22,1,20,1,470.0
2,22,1,21,1,277.0
2,22,1,22,1,164.0
2,22,1,23,1,80.0
2,23,1,0,2,47.0
2,23,1,1,2,21.0
2,23,1,2,2,2.0
2,23,1,3,2,3.0
2,23,1,4,2,3.0
2,23,1,5,2,5.0
2,23,1,6,2,14.0
2,23,1,7,2,65.0
2,23,1,8,2,120.0
2,23,1,9,2,362.0
2,23,1,10,2,590.0
2,23,1,11,2,674.0
2,23,1,12,2,662.0
2,23,1,13,2,724.0
2,23,1,14,2,782.0
2,23,1,15,2,617.0
2,23,1,16,2,925.0
2,23,1,17,2,737.0
2,23,1,18,2,528.0
2,23,1,19,2,467.0
2,23,1,20,2,453.0
2,23,1,21,2,340.0
2,23,1,22,2,189.0
2,23,1,23,2,99.0
2,24,1,0,3,89.0
2,24,1,1,3,18.0
2,24,1,2,3,15.0
2,24,1,3,3,7.0
2,24,1,4,3,2.0
2,24,1,5,3,5.0
2,24,1,6,3,10.0
2,24,1,7,3,64.0
2,24,1,8,3,132.0
2,24,1,9,3,331.0
2,24,1,10,3,612.0
2,24,1,11,3,686.0
2,24,1,12,3,537.0
2,24,1,13,3,767.0
2,24,1,14,3,953.0
2,24,1,15,3,540.0
2,24,1,16,3,680.0
2,24,1,17,3,503.0
2,24,1,18,3,351.0
2,24,1,19,3,293.0
2,24,1,20,3,256.0
2,24,1,21,3,227.0
2,24,1,22,3,147.0
2,24,1,23,3,63.0
2,25,1,0,4,56.0
2,25,1,1,4,16.0
2,25,1,2,4,13.0
2,25,1,3,4,6.0
2,25,1,4,4,0.0
2,25,1,5,4,1.0
2,25,1,6,4,6.0
2,25,1,7,4,20.0
2,25,1,8,4,32.0
2,25,1,9,4,43.0
2,25,1,10,4,57.0
2,25,1,11,4,93.0
2,25,1,12,4,91.0
2,25,1,13,4,171.0
2,25,1,14,4,157.0
2,25,1,15,4,161.0
2,25,1,16,4,111.0
2,25,1,17,4,111.0
2,25,1,18,4,91.0
2,25,1,19,4,94.0
2,25,1,20,4,63.0
2,25,1,21,4,48.0
2,25,1,22,4,40.0
2,25,1,23,4,28.0
2,26,1,0,5,41.0
2,26,1,1,5,18.0
2,26,1,2,5,2.0
2,26,1,3,5,2.0
2,26,1,4,5,1.0
2,26,1,5,5,0.0
2,26,1,6,5,4.0
2,26,1,7,5,6.0
2,26,1,8,5,28.0
2,26,1,9,5,76.0
2,26,1,10,5,117.0
2,26,1,11,5,183.0
2,26,1,12,5,217.0
2,26,1,13,5,301.0
2,26,1,14,5,348.0
2,26,1,15,5,340.0
2,26,1,16,5,281.0
2,26,1,17,5,210.0
2,26,1,18,5,160.0
2,26,1,19,5,161.0
2,26,1,20,5,122.0
2,26,1,21,5,70.0
2,26,1,22,5,50.0
2,26,1,23,5,17.0
2,27,1,0,6,47.0
2,27,1,1,6,29.0
2,27,1,2,6,3.0
2,27,1,3,6,29.0
2,27,1,4,6,25.0
2,27,1,5,6,1.0
2,27,1,6,6,5.0
2,27,1,7,6,3.0
2,27,1,8,6,23.0
2,27,1,9,6,79.0
2,27,1,10,6,145.0
2,27,1,11,6,250.0
2,27,1,12,6,280.0
2,27,1,13,6,420.0
2,27,1,14,6,481.0
2,27,1,15,6,452.0
2,27,1,16,6,400.0
2,27,1,17,6,310.0
2,27,1,18,6,295.0
2,27,1,19,6,245.0
2,27,1,20,6,184.0
2,27,1,21,6,174.0
2,27,1,22,6,101.0
2,27,1,23,6,69.0
2,28,1,0,0,28.0
2,28,1,1,0,21.0
2,28,1,2,0,2.0
2,28,1,3,0,2.0
2,28,1,4,0,4.0
2,28,1,5,0,8.0
2,28,1,6,0,8.0
2,28,1,7,0,53.0
2,28,1,8,0,112.0
2,28,1,9,0,320.0
2,28,1,10,0,525.0
2,28,1,11,0,673.0
2,28,1,12,0,597.0
2,28,1,13,0,780.0
2,28,1,14,0,841.0
2,28,1,15,0,491.0
2,28,1,16,0,915.0
2,28,1,17,0,641.0
2,28,1,18,0,412.0
2,28,1,19,0,413.0
2,28,1,20,0,401.0
2,28,1,21,0,303.0
2,28,1,22,0,138.0
2,28,1,23,0,76.0
3,1,1,0,1,57.0
3,1,1,1,1,16.0
3,1,1,2,1,9.0
3,1,1,3,1,9.0
3,1,1,4,1,2.0
3,1,1,5,1,1.0
3,1,1,6,1,4.0
3,1,1,7,1,60.0
3,1,1,8,1,137.0
3,1,1,9,1,349.0
3,1,1,10,1,322.0
3,1,1,11,1,680.0
3,1,1,12,1,597.0
3,1,1,13,1,749.0
3,1,1,14,1,616.0
3,1,1,15,1,836.0
3,1,1,16,1,619.0
3,1,1,17,1,692.0
3,1,1,18,1,440.0
3,1,1,19,1,422.0
3,1,1,20,1,358.0
3,1,1,21,1,264.0
3,1,1,22,1,148.0
3,1,1,23,1,64.0
3,2,1,0,2,47.0
3,2,1,1,2,13.0
3,2,1,2,2,11.0
3,2,1,3,2,4.0
3,2,1,4,2,5.0
3,2,1,5,2,2.0
3,2,1,6,2,11.0
3,2,1,7,2,64.0
3,2,1,8,2,142.0
3,2,1,9,2,269.0
3,2,1,10,2,515.0
3,2,1,11,2,712.0
3,2,1,12,2,717.0
3,2,1,13,2,784.0
3,2,1,14,2,887.0
3,2,1,15,2,623.0
3,2,1,16,2,855.0
3,2,1,17,2,718.0
3,2,1,18,2,462.0
3,2,1,19,2,450.0
3,2,1,20,2,412.0
3,2,1,21,2,327.0
3,2,1,22,2,166.0
3,2,1,23,2,79.0
3,3,1,0,3,58.0
3,3,1,1,3,22.0
3,3,1,2,3,10.0
3,3,1,3,3,4.0
3,3,1,4,3,7.0
3,3,1,5,3,3.0
3,3,1,6,3,14.0
3,3,1,7,3,60.0
3,3,1,8,3,142.0
3,3,1,9,3,351.0
3,3,1,10,3,571.0
3,3,1,11,3,631.0
3,3,1,12,3,606.0
3,3,1,13,3,803.0
3,3,1,14,3,915.0
3,3,1,15,3,626.0
3,3,1,16,3,670.0
3,3,1,17,3,601.0
3,3,1,18,3,368.0
3,3,1,19,3,370.0
3,3,1,20,3,349.0
3,3,1,21,3,246.0
3,3,1,22,3,153.0
3,3,1,23,3,62.0
3,4,1,0,4,47.0
3,4,1,1,4,23.0
3,4,1,2,4,8.0
3,4,1,3,4,10.0
3,4,1,4,4,3.0
3,4,1,5,4,3.0
3,4,1,6,4,4.0
3,4,1,7,4,58.0
3,4,1,8,4,95.0
3,4,1,9,4,304.0
3,4,1,10,4,262.0
3,4,1,11,4,521.0
3,4,1,12,4,402.0
3,4,1,13,4,419.0
3,4,1,14,4,431.0
3,4,1,15,4,478.0
3,4,1,16,4,314.0
3,4,1,17,4,329.0
3,4,1,18,4,180.0
3,4,1,19,4,163.0
3,4,1,20,4,128.0
3,4,1,21,4,92.0
3,4,1,22,4,62.0
3,4,1,23,4,60.0
3,5,1,0,5,23.0
3,5,1,1,5,17.0
3,5,1,2,5,12.0
3,5,1,3,5,11.0
3,5,1,4,5,5.0
3,5,1,5,5,4.0
3,5,1,6,5,3.0
3,5,1,7,5,10.0
3,5,1,8,5,35.0
3,5,1,9,5,54.0
3,5,1,10,5,81.0
3,5,1,11,5,189.0
3,5,1,12,5,241.0
3,5,1,13,5,315.0
3,5,1,14,5,330.0
3,5,1,15,5,348.0
3,5,1,16,5,329.0
3,5,1,17,5,216.0
3,5,1,18,5,172.0
3,5,1,19,5,161.0
3,5,1,20,5,136.0
3,5,1,21,5,78.0
3,5,1,22,5,48.0
3,5,1,23,5,60.0
3,6,1,0,6,22.0
3,6,1,1,6,18.0
3,6,1,2,6,18.0
3,6,1,3,6,10.0
3,6,1,4,6,2.0
3,6,1,5,6,3.0
3,6,1,6,6,2.0
3,6,1,7,6,14.0
3,6,1,8,6,27.0
3,6,1,9,6,100.0
3,6,1,10,6,141.0
3,6,1,11,6,251.0
3,6,1,12,6,306.0
3,6,1,13,6,435.0
3,6,1,14,6,434.0
3,6,1,15,6,516.0
3,6,1,16,6,480.0
3,6,1,17,6,362.0
3,6,1,18,6,274.0
3,6,1,19,6,310.0
3,6,1,20,6,243.0
3,6,1,21,6,196.0
3,6,1,22,6,147.0
3,6,1,23,6,57.0
3,7,1,0,0,36.0
3,7,1,1,0,16.0
3,7,1,2,0,12.0
3,7,1,3,0,11.0
3,7,1,4,0,0.0
3,7,1,5,0,3.0
3,7,1,6,0,9.0
3,7,1,7,0,66.0
3,7,1,8,0,140.0
3,7,1,9,0,284.0
3,7,1,10,0,537.0
3,7,1,11,0,661.0
3,7,1,12,0,715.0
3,7,1,13,0,771.0
3,7,1,14,0,888.0
3,7,1,15,0,630.0
3,7,1,16,0,886.0
3,7,1,17,0,630.0
3,7,1,18,0,430.0
3,7,1,19,0,478.0
3,7,1,20,0,412.0
3,7,1,21,0,318.0
3,7,1,22,0,156.0
3,7,1,23,0,118.0
3,8,1,0,1,69.0
3,8,1,1,1,29.0
3,8,1,2,1,15.0
3,8,1,3,1,10.0
3,8,1,4,1,4.0
3,8,1,5,1,9.0
3,8,1,6,1,10.0
3,8,1,7,1,53.0
3,8,1,8,1,133.0
3,8,1,9,1,337.0
3,8,1,10,1,314.0
3,8,1,11,1,687.0
3,8,1,12,1,604.0
3,8,1,13,1,791.0
3,8,1,14,1,681.0
3,8,1,15,1,927.0
3,8,1,16,1,613.0
3,8,1,17,1,710.0
3,8,1,18,1,517.0
3,8,1,19,1,543.0
3,8,1,20,1,508.0
3,8,1,21,1,292.0
3,8,1,22,1,162.0
3,8,1,23,1,88.0
3,9,1,0,2,70.0
3,9,1,1,2,18.0
3,9,1,2,2,9.0
3,9,1,3,2,5.0
3,9,1,4,2,8.0
3,9,1,5,2,10.0
3,9,1,6,2,14.0
3,9,1,7,2,59.0
3,9,1,8,2,123.0
3,9,1,9,2,283.0
3,9,1,10,2,540.0
3,9,1,11,2,795.0
3,9,1,12,2,782.0
3,9,1,13,2,815.0
3,9,1,14,2,840.0
3,9,1,15,2,596.0
3,9,1,16,2,795.0
3,9,1,17,2,613.0
3,9,1,18,2,424.0
3,9,1,19,2,408.0
3,9,1,20,2,371.0
3,9,1,21,2,282.0
3,9,1,22,2,159.0
3,9,1,23,2,112.0
3,10,1,0,3,57.0
3,10,1,1,3,24.0
3,10,1,2,3,17.0
3,10,1,3,3,9.0
3,10,1,4,3,10.0
3,10,1,5,3,5.0
3,10,1,6,3,12.0
3,10,1,7,3,53.0
3,10,1,8,3,165.0
3,10,1,9,3,337.0
3,10,1,10,3,558.0
3,10,1,11,3,606.0
3,10,1,12,3,476.0
3,10,1,13,3,706.0
3,10,1,14,3,693.0
3,10,1,15,3,514.0
3,10,1,16,3,607.0
3,10,1,17,3,448.0
3,10,1,18,3,292.0
3,10,1,19,3,318.0
3,10,1,20,3,266.0
3,10,1,21,3,192.0
3,10,1,22,3,110.0
3,10,1,23,3,76.0
3,11,1,0,4,36.0
3,11,1,1,4,27.0
3,11,1,2,4,21.0
3,11,1,3,4,3.0
3,11,1,4,4,9.0
3,11,1,5,4,11.0
3,11,1,6,4,4.0
3,11,1,7,4,61.0
3,11,1,8,4,83.0
3,11,1,9,4,228.0
3,11,1,10,4,147.0
3,11,1,11,4,344.0
3,11,1,12,4,348.0
3,11,1,13,4,298.0
3,11,1,14,4,253.0
3,11,1,15,4,327.0
3,11,1,16,4,194.0
3,11,1,17,4,220.0
3,11,1,18,4,145.0
3,11,1,19,4,103.0
3,11,1,20,4,93.0
3,11,1,21,4,55.0
3,11,1,22,4,44.0
3,11,1,23,4,28.0
3,12,1,0,5,54.0
3,12,1,1,5,18.0
3,12,1,2,5,12.0
3,12,1,3,5,10.0
3,12,1,4,5,1.0
3,12,1,5,5,3.0
3,12,1,6,5,4.0
3,12,1,7,5,0.0
3,12,1,8,5,12.0
3,12,1,9,5,15.0
3,12,1,10,5,30.0
3,12,1,11,5,58.0
3,12,1,12,5,77.0
3,12,1,13,5,70.0
3,12,1,14,5,77.0
3,12,1,15,5,83.0
3,12,1,16,5,76.0
3,12,1,17,5,43.0
3,12,1,18,5,73.0
3,12,1,19,5,45.0
3,12,1,20,5,45.0
3,12,1,21,5,34.0
3,12,1,22,5,17.0
3,12,1,23,5,29.0
3,13,1,0,6,22.0
3,13,1,1,6,1.0
3,13,1,2,6,0.0
3,13,1,3,6,2.0
3,13,1,4,6,2.0
3,13,1,5,6,0.0
3,13,1,6,6,1.0
3,13,1,7,6,3.0
3,13,1,8,6,9.0
3,13,1,9,6,14.0
3,13,1,10,6,25.0
3,13,1,11,6,31.0
3,13,1,12,6,59.0
3,13,1,13,6,62.0
3,13,1,14,6,91.0
3,13,1,15,6,64.0
3,13,1,16,6,55.0
3,13,1,17,6,56.0
3,13,1,18,6,61.0
3,13,1,19,6,64.0
3,13,1,20,6,56.0
3,13,1,21,6,37.0
3,13,1,22,6,24.0
3,13,1,23,6,34.0
3,14,1,0,0,20.0
3,14,1,1,0,5.0
3,14,1,2,0,1.0
3,14,1,3,0,0.0
3,14,1,4,0,0.0
3,14,1,5,0,0.0
3,14,1,6,0,4.0
3,14,1,7,0,15.0
3,14,1,8,0,28.0
3,14,1,9,0,42.0
3,14,1,10,0,66.0
3,14,1,11,0,68.0
3,14,1,12,0,93.0
3,14,1,13,0,112.0
3,14,1,14,0,98.0
3,14,1,15,0,91.0
3,14,1,16,0,111.0
3,14,1,17,0,123.0
3,14,1,18,0,79.0
3,14,1,19,0,48.0
3,14,1,20,0,82.0
3,14,1,21,0,36.0
3,14,1,22,0,35.0
